title,content,dept
생선 악취가 매일 납니다.,"저는 원룸 건물 1층에서 컴퓨터 관련 사무실을 운영하고 있습니다. (평일 08:00~19:00)

바로 옆집이 몇달 전부터 생선판매를 시작했는지, 1톤 트럭에서 매일 아침마다 생선담은 박스로 보이는 스티로폼을 수십개씩 내립니다.

저희 사무실은 아침마다 문/창문을 열고 청소도 하고, 환기도 시키는데 언젠가부터는 이렇게 할 수가 없습니다.

사무실 앞/뒤로 생선냄새가 진동을 하고 사무실을 찾는 외부 손님들에게도 상당한 불쾌감을 주고 있으며, 이걸 맡고 있는 저를 포함한 저희 직원들 모두 짜증이 납니다.

요즘 같은 날씨에는 문닫고 에어컨을 매일 틀수도 없는 노릇이구요.

제가 궁금한 사항은...
이런 생선박스를 일반 가정집에서 세척(세차/박스세척)을 할수가 있는지?
악취유발 상황이기 때문에 별도의 공간에서 세척을 해야하는건 아닌지?

궁금합니다.

특히 오전 시간에 박스를 사무실 옆에 수십개를 세워두고 있으며, 이 악취가 고스란히 업무방해를 하고 있는 실정입니다.",주민생활지원국 환경관리과
오늘도 밤에 염색공단악취..,"오늘도 저녁9시경부터 바람과 함께 냄새가 온 동네에 자욱합니다. 정녕 피해는 고스란히 주민들만의 몫입니까?
도대체 야간감찰반은 있긴합니까? 감찰한 일지를 서구청에 요구하면 보여주시는지?
염색공단이전을 요구하려면 어떡해야합니까? 주민동의를 얼마나 받으면 됩니까? 서구청이 하는 노력이 없다면 상위 행정부에 따져야하는건가요?
내집에서 편히 살수없는 현실이 가슴아픕니다.적극적 대처와 이런 냄새를 유발하는 업체를 적극 가려내고 공지해주십시요. 개인적인 고소라도 하게요. 이사를 갈순 없고 개인이 할수있는 일은 할까 싶네요!",주민생활지원국 환경관리과
서구 중리동 부근 냄새나서 못살겠습니다 ㅡㅡ,"이곳에 산지 4년 됩니다
매년 여름만되면 죽을지경입니다
서구청에 맨날 이렇게 민원쓰면뭐합니까
답변에 몇년전과 똑같은 답만 복사해서 붙여넣기만 하고 있는데
제발 좀 현실적이고 강력하게 일처리 부탁드립니다
언론에 신고를 하던지 주민들의 힘이 필요하다면 구청에서 나서서
서명운동이라도 하십시요 맨날 구민들 죽어나는 소리에 복사해서 붙여넣기만 하지 말구요
제발 ...............",주민생활지원국 환경관리과
광장타운과 달성고 사이 소방도로 주차 및 장사하시는 분들,"광장타운 상가와 달성고등학교 사이에 있는 소방도로는 늘 주차한 차들과 장사하시는 분들 때분에 보행자가 다니기 위험한 것 같습니다.
소방도로에 주차하거나 그곳에서 장사하는 건 소방법에 위반되지 않나요?
차가 다니는 도로에서 장사를 하시면 물건 산다고 멈춰서는분들때문에 차가 다니기도 어렵고 사람도 다니기 불편하고 위험합니다
그리고 달고 앞에 생선장사 하시는 분 계시던데 겨울에는 참았지만 여름이라 냄새도 너무 심하고 모기향 피우시는데 민폐라고 생각하고 자동차 드나드는 곳에 인접하여 위험하네요
낮에만 단속하셔서 5시 지나서 나오시는 것 같은데 근무외시간이라는 이유로 그냥 두시는건가요?
주차역시 견인해가는거 한 번도 본 적 없습니다.
근무외시간이라도 그정도는 단속 해주셔야 할 것 같네요
너무 불편하고 불쾌합니다.",도시국 도시관리과
이현파출소 건너편 골목길 청소아저씨,"오늘 아침 9시경에 저희 가게앞을 청소하며 지나가던 청소부아저씨분들 중에
주황색 티셔츠를 입고있는 아저씨가 제게 욕을 하고 지나감이 그리도 화가 나고 어이없습니다
여기 길거리에 지나가며 담배피는 사람도 많고 옆 가게에서도 담배피며 길거리에 담배버리고
그런 일이 수도없이 많아서 담배꽁초가 많이 있었습니다
평소엔 제가 가게앞 쓰레기들을 빗자루질하며 청소하지만 청소부아저씨분들이 지나갈때는
청소해주심을 알기에 하질않습니다 그런데 오늘 청소부아저씨분들이 오시길래 냅뒀는데
여러 아저씨들 중 주황색티셔츠를 입으신 아저씨가 제게 씨발 담배꽁초를 왜 앞에 버리냐 씨발년
이러면서 계속 홀로 중얼거리듯이 욕을 하시는겁니다 정말 황당하고 어이없더군요
지나가는 사람들도 버리고 가고 그러는데 저한테 그러시면 어떻게해요라고 하니까
알았다 씨발년아 이러면서 지나가면서 계속 욕하면서 저 계속 쳐다보고 그러더군요
제가 욕 들을 이유도 없거니와 제가 이걸 명예회손죄로 신고하면 어쩔려고 저러시나싶더군요
시청에선 용역풀때 교육 안합니까? 본인들 일하로 나왔으면 일에 집중하면 될 일을 왜 쌩뚱맞게
상관없는 사람한테 욕을해요? 기분도 나쁘고 어이없고 황당합니다
그래도 딴에는 어르신이니 아무 말안했지만 정말 기분 나쁩니다
그 분이 연세가 어찌되었는지 어떤 사람인지 모르겠지만 최소 나이값은 해야하는거 아닙니까?
사람이 입이 가벼우면 안되는데 어디 아침 시작하는 시간에 사람한테 욕을 해요? 정신나갔나싶네요
그렇다고 제가 뭐라도 실수할만한 요지라도 있으면 암말못하겠는데 정말 어이없고 황당합니다
전 사과받고싶습니다 그리고 용역들 내보낼때 교육 좀 시키세요
본인 힘들고 짜증난다고 다른사람한테 화풀이하면 어쩌잔겁니까?
그렇다고 돈받고 하는건지 뭔진 모르겠다만 제대로 청소하고 지나가는 것도 아닌데
왜 제가 그딴 소릴 들어야하는지도 모르겠네요 정말 기분 나쁩니다
이런걸로 경찰에까지 신고하고싶진않습니다 확실한 처리 부탁드립니다

※ 첨부파일 :
중리동 청소용역.jpg",주민생활지원국 환경관리과
주택가인근 공사 소음으로 인하여 미치겠습니다.,"안녕하세요. 경일중학교 철도길 부근 주택에 사는 사람입니다.

요즘 철도 공사로 인하여 소음 및 먼지들이 많이 발생하고 있지만 참고 참았습니다.

하지만 더이상 참지 못하겠습니다.

더위에 힘들어 저녁에 작업하는 거 이해합니다. 하지만 저녁부터 새벽내내 종일 이어지는 소리와 진동으로

인하여 이 더위에 창문이랑 창문은 다 닫고 자도 도저히 잠을 이룰수가 없었습니다. 새벽 2시경 민원신고

를 해봐도 담당자가 아닌 상태라 접수외에 별다른 방법이 없었습니다.

이른아침에 일어나 출근을 해야함에도 불구하고 잠을 자지도 못하여 어려움을 겪었습니다.

제발 저녁부터 새벽까지 이어지는 공사는 주택가의 주민을 위해서라도 중단해주세요

잠 좀 잡시다!!!!",주민생활지원국 환경관리과
주택가 공사로 인한 소음공해 이대로 보실겁니까.,"안녕하세요.. 집근처 공사로 인해 상당한 스트레스를 받고 있는 사람입니다.
법적으로 오전 9시부터 오후 6시까지만 공사하게 되어있는 걸로 알고 있습니다.
가족들이 일어나 회사를 출근하고 난뒤라면 큰문제가 되지 않겠지만 이건 해도해도
너무한것 같아서 한글 올립니다.
오전 5시 30분도 안되서 공사를 하기도 하고 그라인더라는 굉음이 들리는 기계를 사용하기도 합니다.
기본 6시에 사람들이 출근해서 자기들 끼리 얘기도하고 심지어는 싸우기 까지 하면서 한시간 즈음 있다가
7시쯔음해서부터 공사를 하는데 낮이에 뭐라 하겠습니까 제발 가족들 자는 시간이라도 편히 쉴수 있게끔
양해를 해달라는 겁니다. 공사하는 사람들이 와서 시끄럽게 해서 죄송하다고 하는것도아니고 오히려 살고 있는 사람들이 이렇게 좀 해주세요하고 부탁하는 꼴이 가당찮습니다.
신고를 하겠다고 하니 요즘 신고한다고해서 안나온다는군요. 참 어이 없습니다.
구청장님 제가 구청장님을 제대로 뽑았다고 생각할 수 있도록 해주세요.
도대체 이나라 법이 존재한다면 선량한 시민들의 휴식을 방해하지 말아주길 바랄뿐입니다.
또한 시민의 안전을 지켜주세요.
그리고 구청에 신고해도 안나온다는 그말을 듣고만 있어야 합니까. 한번해볼테면 해보란식입니다.
이런 횡포를 그냥 두고 보시겠습니까. 구청장님을 믿어보겠습니다.",주민생활지원국 환경관리과
서구염색공단지역 밤까지 악취가 심합니다,팔달교다리건너 두산위브사는 주민입니다. 여름만되면 염색공단쪽에서 불어오는 악취때문에 괴롭습니다.개선이되고는 있는건가요? 낮에는 물론 밤까지 악취때문에 이 더운 여름에 문을 열수가없을지경입니다. 밤에 오폐수를 흘러보내지는않는지..감찰이 필요한것같습니다.조취해주십시오. 그리고 비오고 흐린날 악취가 심합니다. 공장굴뚝의 연기도 팡팡오르구요. 제발 ! 제대로된 대책을 마련해주세요!,주민생활지원국 환경관리과
염색공단문제 해결하고 있는지?,"이글을 쓰고있는 지금도 머리가 아파서 창문을 닫았습니다.
작년에도 똑같은 민원을 넣었는데... 겨울철에도 악취와 매케한 공기의 공격은 계속되었습니다.
여기가 이정돈데 비산7동, 새동네는 더 심할 것같은데. 공논화 되어도 개선은 켜녕 담당부서는 똑같은 말만 반복하네요. 이런글을 쓰는것도 무의미할것 같아 쓰지안으려고 했는데 하도 답답해서요
이더운 어름에 창문꼭꼭닫고 한번 지내보실래요?
서구청홈페이지에 염색공단 개선과정과 상황을 개시해줄것을 요구합니다. 처리중이라면 주민들을 위해서라도 홈페이지에 의견을 받으시고 과정을 공개해주기 바랍니다. 더이상 똑같은 말로 그냥 넘어가기는 이제그만 하시길 바라면서 하루 빨리 마음놓고 창문을 열수 있는날이 오기를 기대합니다. 창문을 열때마다 킁킁 냄새맞는 버릇도 생겼네요ㅡㅡ 참 뭐하는건지 지극히 일상적인 일마저 할수없는 곳이 과연 사람들이 살 수 있는 곳인가요?",주민생활지원국 환경관리과
민원처리여부,12일 글올렸는데 민원처리중이신가요?,주민생활지원국 경제과
사진첨부,"아니 첨부파일을
올려라면서 첨부파일이
위치에 / . 특수기호가 다들어가서
안올려주는데

C:\Documents and Settings\user\바탕 화면

사진자체 파일명에 아무리 사진만해도

저렇게 특수기호가 다들어가서
안올려지는데 무슨 첨부파일을 넣을수있습니까",자치행정국 종합민원과
염색공단 냄새 관련,"더운 날씨에 대단히 수고가 많으십니다..

다름이 아니라 이 더운 여름에 염색공단에서 나는 냄새 때문에 숨을 쉴수가 없으며, 밤에는 잠을 잘수 없을 정도로 냄새가 최근들어 심합니다.
2013년도에도 저가 냄새 문제로 인하여 글을 올렸는데 지금 글을 쓰는 이 시간에도 작년과 변함없는 이유로 글을 쓰게 되는군요,
옛말에 돈은 누가 벌고 재주는 누가 부린다는 말이 있지요..
왜 강력하게 단속을 안하는지 경고 또는 과태료가 주를 이루는지 알수가 없군요.
공단의 사장들이 공장을 가동하여 수입을 올려서 주변에 사는 사람들에게 수입을 나누어 줍니까 아니면 냄새를 덜하게 집집마다 나무를 심어줍니까 아니면 공기정화기를 사줍니까,
왜 맑은 공기를 마시고 살아야 할 서구 주민들이 왜 도대체 왜 이런 피해를 봐야 하는지요.
1년전이나 지금이나 한번 물어보십시요.
조금이라도 변한게 있는지.. 도대체 이유를 모르겠군요.
심한 악취가 나는것을 당신도 알고 나도 알고 있는데 왜 강력한 단속을 안하는지..
그 이유에 대하여 게시판에 자세히 작성해 주시고 향후 대책도 답변해 주시기 바랍니다..
저는 1년후에는 이런글을 안쓰게 될줄 알았습니다..
서구 주민들이 바보로 보이는가요.. 아니면 무지하게 보이는가요..
원칙대로 원칙대로 하시면 분명히 환경문제로 인한 냄새가 개선될것인데
뭐 기동단속반이 어떻고 그런 말씀은 식상하니 하지 말았으면 좋겠습니다..
그럼 수고하십시요..",주민생활지원국 환경관리과
